02004158,0,KIRTON AVE,4,Puritas-Longmead,40,131,5240,18,20,41.4297699802915,-81.76941
02006105,13308,CROSSBURN AVE,0, ,40,140,5600,18,0,41.4266509802915,-81.7820199197085
02009079,0,MILLIGAN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.43206748029149,-81.76941
02009080,0,MILLIGAN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.43206748029149,-81.76941
02009081,0,MILLIGAN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.43206748029149,-81.76941
02009082,0,MILLIGAN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.43206748029149,-81.76941
02009083,0,MILLIGAN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.43206748029149,-81.76941
02009084,0,MILLIGAN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.43206748029149,-81.76941
02009085,0,MILLIGAN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.43206748029149,-81.76941
02009086,0,MILLIGAN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.43206748029149,-81.76941
02009087,0,MILLIGAN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.43206748029149,-81.76941
02009088,0,MILLIGAN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.43206748029149,-81.76941
02009096,12733,LONGMEAD AVE,4,Puritas-Longmead,80,175,14000,18,20,41.4327239802915,-81.77629401970849
02010091,0,MILLIGAN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.43206748029149,-81.76941
02010166,12120,ERWIN AVE,0, ,35,109,3815,18,0,41.4315469802915,-81.77228791970849
02011037,11911,LENA AVE,0, ,40,147,5880,18,0,41.43365898029151,-81.7702860197085
02011115,0,MILLIGAN AVE,0, ,35,109,3815,18,0,41.43206748029149,-81.76941
02011136,11921,MILLIGAN AVE,0, ,35,109,3815,18,0,41.4318189802915,-81.7706200197085
02012108,12812,KIRTON AVE,0, ,40,156,6240,18,0,41.4301109802915,-81.7768790197085
02012178,12719,ERWIN AVE,0, ,35,109,3780,18,0,41.4312019802915,-81.7770220197085
02014012,11903,ERWIN AVE,4,Puritas-Longmead,35,109,3815,18,20,41.4310869802915,-81.77000291970849
02014044,11906,MCGOWAN AVE,0, ,35,109,3500,18,0,41.43078998029149,-81.7701390197085
02115009,0,NYC RR NO RR,3,Jefferson,65,0,845,17,19,41.5992572,-81.5327439
02123079,3271,W 123 ST,3,Jefferson,50,120,5280,17,19,41.46480298029149,-81.7734760197085
02124062,3350,125 ST,0, ,50,120,6000,17,0,41.46909798029149,-81.5946850197085
02125058,0,W 128 ST,3,Jefferson,24,116,4640,17,19,41.4647738,-81.775446
02137018,3512,137 ST,0, ,42,234,9828,18,0,41.45830498029149,-81.78632201970849
02215072,13613,TYLER AVE,0, ,40,125,5000,18,0,41.44767588029149,-81.7852070197085
02217074,0,CLIFFORD AVE,4,Puritas-Longmead,0,0,5009,18,20,41.44629748029151,-81.782428
02218017,0,VICTORY BLVD,4,Puritas-Longmead,45,0,5183,18,20,41.4481474,-81.7831703
02218093,13504,LEROY AVE,4,Puritas-Longmead,36,125,8500,18,20,41.44487998029151,-81.7838370197085
02223021,0,HAROLD AVE,4,Puritas-Longmead,40,125,5000,17,19,41.43970798029149,-81.77989699999999
02225034,0,W 140 ST,4,Puritas-Longmead,21,0,4875,18,20,41.5573679802915,-81.58349401970848
02225070,0,VICTORY BLVD,4,Puritas-Longmead,29,38,1099,18,20,41.4481474,-81.7831703
02225076,0,VICTORY BLVD,4,Puritas-Longmead,55,83,3049,18,20,41.4481474,-81.7831703
02225078,0,VICTORY BLVD,4,Puritas-Longmead,60,113,6534,18,20,41.4481474,-81.7831703
02225079,0,VICTORY BLVD,4,Puritas-Longmead,69,119,7405,18,20,41.4481474,-81.7831703
02225080,0,VICTORY BLVD,4,Puritas-Longmead,62,111,6098,18,20,41.4481474,-81.7831703
02225081,0,VICTORY BLVD,4,Puritas-Longmead,61,90,3920,18,20,41.4481474,-81.7831703
02225082,0,VICTORY BLVD,4,Puritas-Longmead,54,171,2613,18,20,41.4481474,-81.7831703
02310060,13207,BELLAIRE RD,4,Puritas-Longmead,45,125,5375,18,20,41.43829498029151,-81.7812760197085
02311074,0,BELLAIRE RD,4,Puritas-Longmead,45,157,7065,18,20,41.451798,-81.759436
02315057,4484,149 ST,0, ,40,120,4800,18,0,41.4338089802915,-81.7991320197085
02318034,0,W 143 ST,4,Puritas-Longmead,45,147,6615,18,20,41.4484319802915,-81.79076601970849
02324010,0,W 150 ST,4,Puritas-Longmead,433,0,28619,18,20,41.4416579802915,-81.7991670197085
02421007,0,TRISKETT RD,2,Kamm's Corners,65,10,650,19,21,41.466958,-81.766708
02421051,0,TRISKETT RD,2,Kamm's Corners,25,35,875,19,21,41.466958,-81.766708
02504036,0,DARTMOUTH AVE,2,Kamm's Corners,80,113,3920,19,21,41.4545214802915,-81.8126339
02526043,3929,BRADGATE AVE,2,Kamm's Corners,0,0,400,19,21,41.4490564802915,-81.8110057
02526076,3929,TRUAX AVE,2,Kamm's Corners,0,0,578,19,21,41.4496844802915,-81.814284
02530079,0,W 160 ST,2,Kamm's Corners,0,185,924,19,21,41.5649879802915,-81.56755501970851
02531090,3814,SILSBY RD,2,Kamms Corners,56,110,7260,19,21,41.49880398029149,-81.54162101970849
02624022,0,APELT AVE,1,Riverside,26,120,3156,19,21,41.43285918029149,-81.8331125
02626052,18900,FAIRVILLE AVE,1,Riverside,44,186,8184,19,21,41.4329359802915,-81.83023101970849
02721021,0,W 156 ST,3,Jefferson,57,97,5238,18,20,41.56224398029149,-81.57134101970848
02724012,0,WOODBURY AVE,3,Jefferson,181,0,6970,18,20,41.44184663029149,-81.80847899999999
02739008,14610,W ST JAMES AVE,3,Jefferson,50,120,6000,18,20,41.44175398029149,-81.79596801970848
02803079,0,W 168 ST,1,Riverside,37,80,2178,18,20,41.4431411,-81.8137725197085
02809006,0,ROCKY RIVER DR,1,Riverside,80,60,3484,18,20,41.3698267802915,-81.8517821197085
02809045,18118,MIDVALE AVE,0, ,45,126,5670,18,0,41.4273039802915,-81.8245200197085
02938001,0,OLD GRAYTON RD,1,Riverside,292,0,501027,18,20,41.418749,-81.85451239999999
10131002,0,CANAL RD,16,Industrial Valley,10,0,18,3,13,41.4973851802915,-81.69150041970849
10219042,1408,34 ST,0, ,40,0,5480,8,0,41.51441498029149,-81.6667710197085
10228129,1538,E 32 ST,18,Goodrich-Kirtland Pk,30,84,2520,8,13,41.51175678029149,-81.6667525197085
10235021,1746,E 33 ST,18,Goodrich-Kirtland Pk,30,130,3900,8,13,41.50920298029149,-81.66377701970849
10237055,1755,E 33 ST,18,Goodrich-Kirtland Pk,30,130,3900,8,13,41.5091189802915,-81.66305901970848
10316083,0,CARNEGIE AVE,19,Central,3,0,700,5,5,41.4952727302915,-81.6848267197085
10321001,3102,CEDAR AVE,19,Central,40,132,5280,5,5,41.5001109802915,-81.6639050197085
10321002,3110,CEDAR AVE,19,Central,50,0,6600,5,5,41.50011798029149,-81.6637410197085
10321003,0,CEDAR AVE,0, ,25,132,3300,5,0,41.4998101802915,-81.61128306970848
10321007,3708,CEDAR AVE,0, ,43,0,4386,5,0,41.5005508802915,-81.6594540197085
10321010,3318,CEDAR AVE,19,Central,22,0,2904,5,5,41.50020698029151,-81.6623800197085
10321011,3324,CEDAR AVE,19,Central,23,0,3033,5,5,41.5002159802915,-81.66229901970848
10321019,3542,CEDAR AVE,19,Central,40,0,2880,5,5,41.50046398029149,-81.66082901970849
10321031,2208,36 ST,0, ,40,120,4800,5,0,41.49893798029149,-81.66067501970852
10321035,3585,CENTRAL AVE,19,Central,60,0,6000,5,5,41.49829198029149,-81.66041301970849
10321066,2160,E 33 ST,19,Central,32,43,1290,5,5,41.5000099802915,-81.66299701970848
10321082,2189,E 33 ST,19,Central,30,76,2566,5,5,41.4993169802915,-81.6624000197085
10321086,0,E 33 ST,19,Central,40,131,5240,5,5,41.51805723029149,-81.6708728197085
10321087,2155,E 33 ST,19,Central,77,46,3542,5,5,41.50010298029149,-81.66263201970851
10321089,2170,E 35 ST,19,Central,30,120,3600,5,5,41.49988898029149,-81.66197001970849
10321102,2221,E 35 ST,19,Central,31,120,4680,5,5,41.49855998029151,-81.66102101970849
10321103,2217,35 ST,0, ,40,120,4800,5,0,41.4986729802915,-81.66106501970849
10321117,0,E 35 ST,19,Central,24,120,2880,5,5,41.499191,-81.6620898197085
10321123,2193,E 33 ST,19,Central,14,1320,2178,5,5,41.49920098029149,-81.66229701970849
10322012,0,CEDAR AVE,19,Central,52,150,7809,5,5,41.4998101802915,-81.61128306970848
10322013,0,CEDAR AVE,19,Central,51,150,7657,5,5,41.4998101802915,-81.61128306970848
10322015,3828,cedar Ave,19,Central,25,150,3749,6,5,41.50065788029149,-81.65799101970852
10322035,0,CENTRAL AVE,19,Central,80,0,9204,5,5,41.4977339,-81.627771
10322060,2185,E 36 ST,19,Central,30,120,3600,5,5,41.4996489802915,-81.66015101970848
10322062,2177,E 36 ST,19,Central,33,120,3960,5,5,41.49986988029149,-81.6601950197085
10322065,2163,E 36 ST,19,Central,30,50,1500,5,5,41.50020598029151,-81.66013301970848
10322092,0,E 37 ST,19,Central,44,112,4920,5,5,41.4883969802915,-81.66206101970849
10322134,0,E 38 ST,19,Central,176,0,29882,5,5,41.51969,-81.66068419999999
10322136,2215,E 38TH St,19,Central,50,0,7600,5,5,41.49914998029149,-81.6579210197085
10322137,2205,38 ST,19,Central,20,163,3507,5,5,41.4793653302915,-81.7103337197085
10322147,2173,E 38 ST,19,Central,57,152,8581,5,5,41.5002119802915,-81.65813101970849
10322152,2168,38 St,0, ,29,50,1450,5,0,41.4803561302915,-81.71041936970849
10322159,0,38 ST,0, ,37,77,2736,5,0,41.4881791,-81.709773
10323005,3932,CEDAR AVE,19,Central,50,136,6800,5,5,41.5008539802915,-81.6565450197085
10323010,2162,E 43 ST,19,Central,40,60,2400,5,5,41.5009308802915,-81.65430601970849
10323015,0,E 43 ST,19,Central,40,0,2400,5,5,41.517469,-81.6561846
10323024,2272,E 43 ST,19,Central,28,60,1680,5,5,41.4979659802915,-81.65370601970848
10323025,0,E 43 ST,19,Central,41,0,1800,5,5,41.517469,-81.6561846
10323030,0,CENTRAL AVE,19,Central,155,243,19907,5,5,41.4977339,-81.627771
10323031,2239,CENTRAL AVE,19,Central,135,108,14580,5,5,41.4985477802915,-81.6714297697085
10323053,3944,E 40 ST,0, ,42,0,6342,5,0,41.50101898029149,-81.6562110197085
10323055,2160,E 40 ST,19,Central,45,153,6885,5,5,41.5007769802915,-81.65615701970849
10323056,2168,E 40 ST,19,Central,12,203,2030,5,5,41.5006096802915,-81.65565976970849
10323060,2186,E 40 ST,19,Central,60,208,12463,5,5,41.4999669802915,-81.65607701970849
10323063,2200,E 40 ST,19,Central,110,0,23210,5,5,41.49967098029149,-81.65601401970848
10323064,2210,E 40 ST,19,Central,44,213,9372,5,5,41.4994629802915,-81.6559700197085
10323071,0,E 40 ST,19,Central,43,100,4300,5,5,41.4853368802915,-81.65754301970848
10323072,0,40 ST,19,Central,31,100,3100,5,5,41.4853368802915,-81.65754301970848
10323073,3917,E 40 ST,19,Central,104,0,12300,5,5,41.4982049802915,-81.65547601970849
10323081,0,E 40 ST,19,Central,154,161,24306,5,5,41.4853368802915,-81.65754301970848
10323084,2163,E 40 ST,19,Central,176,161,20516,5,5,41.5008029802915,-81.65539601970849
10324001,4401,CENTRAL AVE,19,Central,22,71,2001,5,5,41.4978548802915,-81.6533120197085
10324002,0,E 43 ST,19,Central,44,69,3036,5,5,41.517469,-81.6561846
10324011,0,E 43 ST,19,Central,40,60,2400,5,5,41.517469,-81.6561846
10324012,2239,E 43 ST,19,Central,40,60,2400,5,5,41.49890498029149,-81.6535480197085
10324016,0,E 43 ST,19,Central,64,105,1960,5,5,41.517469,-81.6561846
10324017,2222,E 46 ST,3, ,40,150,4000,5,5,41.4994999802915,-81.6531960197085
10324032,0,E 46 ST,19,Central,38,140,5320,5,5,41.4722549802915,-81.71704891970849
10324041,0,E 46 ST,19,Central,45,150,6750,5,5,41.4722549802915,-81.71704891970849
10324045,2222,E 49 ST,19,Central,60,0,7500,5,5,41.49954898029149,-81.6520049197085
10324046,0,E 49 ST,19,Central,40,125,5000,5,5,41.5248199802915,-81.65843301970851
10324047,0,E 49 ST,19,Central,40,150,5000,5,5,41.5248199802915,-81.65843301970851
10324048,2236,E 49 ST,19,Central,40,125,5000,5,5,41.4991959802915,-81.6519350197085
10324049,2238,E 49 ST,0, ,40,125,5000,5,0,41.4990879802915,-81.65191301970849
10324050,2242,E 49 ST,19,Central,40,125,5000,5,5,41.4989789802915,-81.6518920197085
10324056,2268,E 49 ST,0, ,40,125,5000,5,0,41.49832698029149,-81.6517629197085
10324057,2272,E 49 ST,19,Central,40,125,5000,5,5,41.4982189802915,-81.65174101970848
10324058,2276,E 49 ST,19,Central,30,115,3335,5,5,41.4981359802915,-81.65166401970849
10324059,0,49 ST,0, ,30,116,3364,5,0,41.5248199802915,-81.65843301970851
10324060,0,49 ST,0, ,10,10,3000,5,0,41.5248199802915,-81.65843301970851
10324061,0,49 ST,0, ,10,125,1250,5,0,41.5248199802915,-81.65843301970851
10324062,2281,E 49 ST,19,Central,37,100,2701,5,5,41.4979829802915,-81.6510990197085
10324071,2245,E 49 ST,19,Central,50,68,3400,5,5,41.49902598029149,-81.65132301970851
10324072,0,E 49 ST,19,Central,50,68,3400,5,5,41.5248199802915,-81.65843301970851
10324073,0,E 49 ST,19,Central,25,69,1725,5,5,41.5248199802915,-81.65843301970851
10324075,2229,E 49 ST,19,Central,50,0,3300,5,5,41.4994239802915,-81.65140601970849
10324076,2225,E 49 ST,19,Central,50,73,3650,5,5,41.4995599802915,-81.6514210197085
10324089,2296,E 55 ST,19,Central,0,0,4600,5,5,41.4977549802915,-81.6507390197085
10324091,0,CENTRAL AVE,0, ,78,100,7800,5,0,41.4977339,-81.627771
10324092,0,CENTRAL AVE,0, ,50,0,5000,5,0,41.4977339,-81.627771
10324093,0,CENTRAL AVE,19,Central,51,0,7200,5,5,41.4977339,-81.627771
10324094,4419,CENTRAL AVE,19,Central,30,0,4020,5,5,41.49798198029149,-81.6529400197085
10324096,0,CENTRAL AVE,19,Central,31,120,3660,5,5,41.4977339,-81.627771
10325026,2209,E 46 ST,19,Central,45,150,7405,5,5,41.4998329802915,-81.65256801970848
10325052,2219,E 49 ST,19,Central,59,82,4838,5,5,41.4997099802915,-81.6514350197085
10325062,0,E 49 ST,19,Central,45,125,5625,5,5,41.5248199802915,-81.65843301970851
10325064,0,E 49 ST,19,Central,45,125,5625,5,5,41.5248199802915,-81.65843301970851
10325066,2212,E 49 ST,19,Central,32,125,4000,5,5,41.4998369802915,-81.65206201970851
10325067,0,E 49 ST,19,Central,30,125,3750,5,5,41.5248199802915,-81.65843301970851
10325068,2218,E 49 ST,19,Central,30,125,3750,5,5,41.49967098029149,-81.6520290197085
10329029,0,E 36 ST,19,Central,25,106,2650,5,5,41.50942198029149,-81.66258701970848
10329035,2360,E  36 ST,3, ,30,105,5306,5,5,41.4963518802915,-81.6614320197085
10329043,0,E 36 ST,19,Central,30,106,3180,5,5,41.50942198029149,-81.66258701970848
10329044,0,E 36 ST,19,Central,26,64,1664,5,5,41.50942198029149,-81.66258701970848
10329045,0,E 36 ST,19,Central,27,54,1458,5,5,41.50942198029149,-81.66258701970848
10329046,0,36 ST,19,Central,36,64,2304,5,5,41.50942198029149,-81.66258701970848
10329047,0,E 36 ST,19,Central,30,57,1710,5,5,41.50942198029149,-81.66258701970848
10329051,0,COMMUNITY COLLE,19,Central,27,10,270,5,5,41.4964118,-81.6577033
10329166,2343,E 34 ST,19,Central,38,106,4028,5,5,41.4968218802915,-81.66172101970848
10329167,2339,E 34 ST,19,Central,38,106,4028,5,5,41.4969209802915,-81.66168501970849
10330019,2316,E 38 ST,19,Central,40,38,1520,5,5,41.4974351802915,-81.65783851970849
10330020,0,E 38 ST,19,Central,55,136,8472,5,5,41.51969,-81.66068419999999
10330055,0,COMMUNITY COLLE,19,Central,35,0,6790,5,5,41.4964118,-81.6577033
10330056,0,COMMUNITY COLLE,19,Central,35,130,4550,5,5,41.4964118,-81.6577033
10330058,0,E 36 ST,19,Central,30,106,3150,5,5,41.50942198029149,-81.66258701970848
10330059,0,E 36 ST,19,Central,30,106,3180,5,5,41.50942198029149,-81.66258701970848
10330060,0,E 36 ST,19,Central,30,106,3180,5,5,41.50942198029149,-81.66258701970848
10330061,2377,E 36 ST,19,Central,20,114,3180,5,5,41.4958459802915,-81.66097301970849
10330075,0,E 36 ST,19,Central,25,106,2650,5,5,41.50942198029149,-81.66258701970848
10330108,0,E 37 ST,19,Central,54,75,4050,5,5,41.4883969802915,-81.66206101970849
10330126,0,E 38 ST,19,Central,46,61,2806,5,5,41.51969,-81.66068419999999
10331009,0,E 40 ST,19,Central,50,150,7500,5,5,41.4853368802915,-81.65754301970848
10331010,2336,E 40 ST,19,Central,50,150,7500,5,5,41.49686898029151,-81.65581801970849
10331018,2376,E 40 ST,19,Central,38,150,5700,5,5,41.4958269802915,-81.65620001970849
10331032,0,COMMUNITY COLLE,19,Central,31,72,2232,5,5,41.4964118,-81.6577033
10331033,0,COMMUNITY COLLE,19,Central,31,75,2294,5,5,41.4964118,-81.6577033
10331036,3823,COMMUNITY COLLE,19,Central,51,150,7057,5,5,41.49469098029149,-81.65809601970848
10331037,0,COMMUNITY COLLE,19,Central,43,136,5749,5,5,41.4964118,-81.6577033
10331038,3803,COMMUNITY COLLE,19,Central,50,138,6838,5,5,41.49474298029149,-81.65843301970851
10331042,2393,E 38 ST,19,Central,40,125,5000,5,5,41.4952929802915,-81.6580910197085
10331051,0,E 38 ST,19,Central,45,125,5625,5,5,41.51969,-81.66068419999999
10331055,2339,E 38 ST,19,Central,30,125,3750,5,5,41.49673498029149,-81.65756101970848
10331056,0,E 38 ST,0, ,30,125,3750,5,0,41.51969,-81.66068419999999
10331072,2358,E 39 ST,19,Central,39,125,4870,5,5,41.49628698029149,-81.65725201970848
10331073,2360,E 39 ST,19,Central,42,125,5244,5,5,41.49615998029149,-81.65729901970852
10407041,1407,E 40 ST,0,Goodrich-Kirtland Park,0,0,46254,8,13,41.5168329802915,-81.66116501970849
10410023,0,E 53 ST,18,Goodrich-Kirtland Pk,30,125,3750,8,13,41.5234339802915,-81.65710301970849
10410075,1436,E 52 ST,0,Goodrich-Kirtland Park,40,125,5000,8,13,41.5192459802915,-81.6536709197085
10410077,1444,E 52 ST,18,Goodrich-Kirtland Pk,50,125,6250,8,13,41.51907188029149,-81.6535250197085
10410110,0,E 53 ST,18,Goodrich-Kirtland Pk,26,125,3250,8,13,41.5234339802915,-81.65710301970849
10411079,5427,HOMER AVE,18,Goodrich-Kirtland Park,30,120,3600,8,13,41.5213449802915,-81.65163301970848
10412021,1184,E 60 ST,0, ,40,125,5000,7,0,41.52259598029149,-81.64785601970848
10412032,1184,E 58 AVE,27,St. Clair-Superior,40,125,5000,7,13,41.52247798029151,-81.64933001970849
10413024,1184,NORWOOD RD,27,St. Clair-Superior,30,90,2700,7,13,41.5227879802915,-81.64494801970848
10413033,6207,BONNA AVE,0, ,33,126,4158,7,0,41.52249688029149,-81.64539201970851
10413081,1191,E 61 ST,27,St. Clair-Superior,29,161,4669,7,13,41.52273398029149,-81.6455620197085
10413098,6021,BONNA AVE,0, ,25,120,2165,7,0,41.5224669802915,-81.64657001970849
10414020,5603,DIBBLE AVE,27,St. Clair-Superior,40,98,3920,7,7,41.5188409802915,-81.64950601970848
10414027,5713,DIBBLE AVE,27,St. Clair-Superior,40,119,4760,7,7,41.5186238802915,-81.6484770197085
10414035,5902,SUPERIOR AVE,0, ,175,0,21000,7,0,41.51926398029149,-81.6477850197085
10414041,5800,SUPERIOR AVE,27,St. Clair-Superior,120,0,13161,7,7,41.51914298029151,-81.64909601970848
10414044,5606,SUPERIOR AVE,0, ,45,0,4896,7,0,41.51908898029149,-81.64971301970849
10414054,5919,SUPERIOR AVE,27,St. Clair-Superior,96,0,11040,7,13,41.51981188029151,-81.6478059197085
10414114,0,E 58,27,St. Clair-Superior,29,130,2806,7,13,41.4211372302915,-81.70257881970849
10414149,1431,E 55 ST,27,St. Clair-Superior,45,0,3960,7,13,41.52129198029149,-81.6502330197085
10414150,1210,E 60 ST,0, ,51,98,5037,7,0,41.52189698029149,-81.64777401970849
10415004,1215,E 60 ST,0, ,40,176,7040,7,0,41.52185598029149,-81.64711101970849
10415012,1239,E 60 ST,27,St. Clair-Superior,32,176,5561,7,13,41.5211449802915,-81.64712601970851
10415032,6411,SUPERIOR AVE,27,St. Clair-Superior,89,0,5018,7,13,41.5201149802915,-81.64467401970849
10415034,0,SUPERIOR AVE,27,St. Clair-Superior,22,0,3036,7,7,41.5009387802915,-81.69226501970849
10415035,6402,SUPERIOR AVE,27,St. Clair-Superior,28,0,3752,7,7,41.5195519802915,-81.6449020197085
10415040,6108,SUPERIOR AVE,27,St. Clair-Superior,40,152,6080,7,7,41.51944098029149,-81.6457070197085
10415041,6102,SUPERIOR AVE,27,St. Clair-Superior,40,147,5880,7,7,41.5194339802915,-81.6458529197085
10415044,1,SUPERIOR AVE,27,St. Clair-Superior,40,0,5200,7,7,41.50109448029151,-81.69227911970849
10415046,6026,SUPERIOR AVE,27,St. Clair-Superior,30,121,3630,7,7,41.51939798029149,-81.64652901970848
10415048,6018,SUPERIOR AVE,27,St. Clair-Superior,35,120,4200,7,7,41.5193719802915,-81.64677301970849
10415049,6014,SUPERIOR AVE,27,St. Clair-Superior,35,120,4200,7,7,41.51935888029149,-81.64690001970848
10415074,1328,E 65 ST,27,St. Clair-Superior,40,133,5320,7,7,41.51900098029149,-81.64482401970848
10415080,1258,NORWOOD ST,27,St. Clair-Superior,36,140,5040,7,13,41.52087198029151,-81.6448310197085
10415086,1234,NORWOOD RD,0, ,38,108,4104,7,0,41.5215759802915,-81.64477501970849
10415102,1214,E 61 ST,27,St. Clair-Superior,40,181,7240,7,13,41.52185498029149,-81.64647101970851
10415110,1244,E 61 ST,0, ,42,0,7240,7,0,41.52097988029149,-81.64647191970849
10415114,0,E 61,27,St. Clair-Superior,41,135,135,7,13,41.4211372302915,-81.70257881970849
10415119,1271,E 61 ST,0, ,36,140,5040,7,0,41.5204569802915,-81.64570401970849
10415131,1215,E 61 ST,27,St. Clair-Superior,36,140,5040,7,13,41.5219669802915,-81.64570401970849
10415134,6203,EDNA AVE,0, ,30,72,2160,7,0,41.52161788029149,-81.6455069197085
10415143,6207,SCHADE AVE,0, ,33,126,4158,7,0,41.52089598029149,-81.6453880197085
10416001,0,DIBBLE RD,27,St. Clair-Superior,400,0,7200,7,7,41.5185979802915,-81.64581
10416026,5807,WHITE AVE,28,Hough,45,0,3780,7,7,41.5155449802915,-81.64812001970849
10416040,1390,E 59 ST,28,Hough,27,65,1749,7,7,41.51719788029149,-81.6479776197085
10416052,0,DIBBLE AVE,27,St. Clair-Superior,40,140,5600,7,7,41.5185979802915,-81.64581
10416057,5615,LUTHER AVE,27,St. Clair-Superior,40,167,6680,7,7,41.51792698029149,-81.64915501970852
10416069,0,LUTHER AVE,28,Hough,21,87,1842,7,7,41.51722548029149,-81.645797
10416081,5517,DOROTHY CT,28,Hough,34,64,2176,7,7,41.5169889802915,-81.6496990197085
10416082,0,DOROTHY CT,28,Hough,35,64,2240,7,7,41.5169219802915,-81.65009951970849
10416096,1437,E 57 ST,28,Hough,39,125,4862,7,7,41.51604698029149,-81.64876291970849
10416105,0,WADE PARK AVE,28,Hough,55,40,2200,7,7,41.5177509802915,-81.59835199999999
10416110,1400,E 57 ST,28,Hough,50,52,2600,7,7,41.5171529802915,-81.64918801970849
10416112,1444,E 59 PL,28,Hough,60,0,2700,7,7,41.51574198029149,-81.64812201970848
10417021,0,E 65 ST,27,St. Clair-Superior,30,99,2970,7,7,41.5048509802915,-81.6452460197085
10417022,1364,E 65 ST,27,St. Clair-Superior,35,0,3465,7,7,41.5180179802915,-81.64473801970848
10417023,1368,E 65 ST,27,St. Clair-Superior,60,0,5940,7,7,41.5179333302915,-81.64446131970851
10417036,0,E 65 ST,28,Hough,34,135,4590,7,7,41.5048509802915,-81.6452460197085
10417038,1448,E 65 ST,28,Hough,30,46,1371,7,7,41.5157209802915,-81.64461001970851
10417041,0,WHITE AVE,0, ,30,144,4320,7,0,41.5153469802915,-81.645759
10417045,0,WHITE AVE,28,Hough,45,48,2178,7,7,41.5153469802915,-81.645759
10417046,0,WHITE AVE,28,Hough,45,94,4230,7,7,41.5153469802915,-81.645759
10417059,5907,WHITE AVE,28,Hough,45,143,6435,7,7,41.51562798029149,-81.6476010197085
10417061,0,E 59 ST,28,Hough,34,135,4590,7,7,41.508443,-81.6480365197085
10417063,1431,E 59 ST,28,Hough,40,135,5400,7,7,41.51611688029149,-81.6476110197085
10417066,1423,E 59 ST,28,Hough,40,135,5400,7,7,41.51644598029149,-81.64761401970848
10417067,0,E 59 ST,28,Hough,40,135,5400,7,7,41.508443,-81.6480365197085
10417068,0,E 59 ST,28,Hough,40,135,5400,7,7,41.508443,-81.6480365197085
10417072,0,E 61 ST,28,Hough,40,135,5400,7,7,41.47658798029149,-81.64772101970848
10417077,0,E 61 ST,28,Hough,40,135,5400,7,7,41.47658798029149,-81.64772101970848
10417087,1421,E 61 ST,28,Hough,36,135,4860,7,7,41.5164149802915,-81.6464460197085
10417094,0,E 63 ST,28,Hough,35,76,2660,7,7,41.498414,-81.64513701970849
10417098,0,E 63 ST,28,Hough,36,135,4860,7,7,41.498414,-81.64513701970849
10417099,1424,E 63 ST,28,Hough,36,135,4860,7,7,41.51641788029149,-81.64595301970851
10417105,0,E 63 ST,28,Hough,50,45,2250,7,7,41.498414,-81.64513701970849
10417114,0,E 63 ST,28,Hough,45,135,6081,7,7,41.498414,-81.64513701970849
10417125,5916,LUTHER AVE,28,Hough,50,0,8400,7,7,41.5173029802915,-81.64728501970849
10417127,6010,LUTHER AVE,28,Hough,25,168,4200,7,7,41.5173029802915,-81.64696501970849
10417128,6012,LUTHER AVE,0, ,25,168,4200,7,0,41.5173029802915,-81.6468740197085
10417133,0,LUTHER AVE,28,Hough,40,168,6720,7,7,41.51722548029149,-81.645797
10417134,16202,LUTHER AVE,28,Hough,25,168,4200,7,7,41.5173029802915,-81.64605201970849
10417135,0,LUTHER AVE,28,Hough,26,168,4368,7,7,41.51722548029149,-81.645797
10417136,6212,LUTHER AVE,28,Hough,40,99,3960,7,7,41.51739698029149,-81.64566101970848
10417140,6312,LUTHER AVE,28,Hough,40,168,6720,7,7,41.51730198029149,-81.64514891970852
10417141,0,LUTHER AVE,28,Hough,40,169,6760,7,7,41.51722548029149,-81.645797
10417154,6013,LUTHER AVE,27,St. Clair-Superior,40,166,6640,7,7,41.51792398029149,-81.64681801970849
10417164,6214,WADE PARK AVE,28,Hough,40,69,2760,7,7,41.5171669802915,-81.64565901970849
10417167,0,E 63 ST,28,Hough,26,76,1976,7,7,41.498414,-81.64513701970849
10417168,0,E 63 ST,28,Hough,15,135,5662,7,7,41.498414,-81.64513701970849
10417172,1382,E 65 ST,28,Hough,26,0,3310,7,7,41.51736098029149,-81.64460201970849
10417173,6210,LUTHER AVE,28,Hough,24,168,4032,7,7,41.5173029802915,-81.64577701970852
10418025,0,LEXINGTON AVE,28,Hough,40,150,6000,7,7,41.5124864802915,-81.63356780000001
10418036,5710,LINWOOD AVE,28,Hough,56,0,8680,7,7,41.5130389802915,-81.64890401970848
10418047,0,LINWOOD NONE,28,Hough,40,143,5720,7,7,41.5992572,-81.5327439
10418049,5711,LINWOOD AVE,28,Hough,40,143,5720,7,7,41.5135989802915,-81.64877001970851
